2015/08/24,264,270,240,244,6,467,500,244
2015/08/25,228,260,221,237,7,308,200,237
2015/08/26,248,254,240,253,3,943,400,253
2015/08/27,263,265,257,260,2,848,700,260
2015/08/28,268,269,265,267,2,345,400,267
2015/08/31,265,265,258,264,1,935,200,264
2015/09/01,261,262,250,250,2,270,500,250
2015/09/02,244,257,242,248,2,569,000,248
2015/09/03,256,256,246,248,2,126,000,248
2015/09/04,248,248,232,237,2,872,300,237
2015/09/07,235,240,228,235,2,670,200,235
2015/09/08,234,240,230,231,1,566,600,231
2015/09/09,242,252,239,251,3,126,700,251
2015/09/10,243,253,241,251,1,578,900,251
2015/09/11,251,268,251,265,3,062,300,265
2015/09/14,266,267,256,265,2,291,500,265
2015/09/15,265,272,259,260,2,896,400,260
2015/09/16,264,265,255,258,1,928,600,258
2015/09/17,260,267,258,267,1,846,800,267
2015/09/18,265,271,261,268,2,411,000,268
2015/09/24,263,267,260,263,1,228,600,263
2015/09/25,261,268,257,267,2,471,500,267
