2011/06/09,10,740,10,750,10,500,10,500,2,956,105
2011/06/10,10,510,10,660,10,280,10,400,4,067,104
2011/06/30,10,400,10,700,10,400,10,600,2,062,106
2015/08/24,175,180,163,165,489,400,165
2015/08/25,156,175,151,158,363,200,158
2015/08/26,156,166,156,163,447,300,163
2015/08/27,168,172,165,168,219,400,168
2015/08/28,173,177,170,173,161,100,173
2015/08/31,174,178,169,171,188,200,171
2015/09/01,171,173,163,165,185,200,165
2015/09/02,158,165,158,162,180,200,162
2015/09/03,163,168,160,161,182,300,161
2015/09/04,160,161,156,156,186,800,156
2015/09/07,156,158,152,157,84,900,157
2015/09/08,155,158,152,153,121,900,153
2015/09/09,163,163,157,161,219,100,161
2015/09/10,159,160,156,159,63,600,159
2015/09/11,160,165,160,165,106,500,165
2015/09/14,165,165,161,161,75,600,161
2015/09/15,162,166,159,162,81,200,162
2015/09/16,167,167,160,161,81,700,161
2015/09/17,161,164,161,163,101,500,163
2015/09/18,162,163,160,161,65,800,161
2015/09/24,159,160,156,156,72,200,156
2015/09/25,156,160,154,160,105,900,160
