2015/08/24,675,714,580,582,125,800,582
2015/08/25,611,665,573,590,66,800,590
2015/08/26,650,666,611,664,40,500,664
2015/08/27,654,699,649,690,43,700,690
2015/08/28,681,719,675,691,29,100,691
2015/08/31,700,700,658,685,10,700,685
2015/09/01,675,675,649,656,16,400,656
2015/09/02,636,655,631,631,12,700,631
2015/09/03,640,661,640,649,7,800,649
2015/09/04,649,649,620,623,15,200,623
2015/09/07,609,628,600,628,14,500,628
2015/09/08,628,638,612,623,5,400,623
2015/09/09,625,636,610,626,10,800,626
2015/09/10,631,633,621,633,5,400,633
2015/09/11,635,673,626,655,19,100,655
2015/09/14,670,670,640,656,6,000,656
2015/09/15,665,670,657,669,4,000,669
2015/09/16,670,670,638,648,2,300,648
2015/09/17,638,659,634,650,5,000,650
2015/09/18,647,649,628,639,14,500,639
2015/09/24,624,634,614,614,3,600,614
2015/09/25,614,624,610,615,4,800,615
